id,price_val,price_cur,new_build,floor,ax_floors,area,rooms,heating,badges,lat,lon
1574371,70000,AZN,False,4,5,50.0,2,False,"Zoopark,Şərq bazarı,Nərimanov r.",40.3903610530499,49.8495548961182
1574370,47000,AZN,False,5,5,36.0,2,True,"Əhmədli m.,Xətai r.,Əhmədli q.",40.3904809247732,49.9557015916134
1574369,40000,AZN,True,3,7,41.0,2,True,"Abşeron r.,Masazır q.",40.4924547962798,49.7496102586636
1574366,265000,AZN,True,9,17,131.0,3,True,"Dövlət Statistika Komitəsi,M.Hüseynzadə parkı,Nizami m.,Yasamal r.,Yasamal q.",40.3826706056844,49.8261891995101
1574365,230000,AZN,True,6,16,105.0,3,True,"Cavanşir körpüsü,Xətai r.",40.3802387369961,49.8614610275788
1574362,47000,AZN,False,1,5,32.0,1,True,"Dövlət Statistika Komitəsi,İncəsənət və Mədəniyyət Un.,Yasamal r.",40.3825309273779,49.820958766562
1574359,136500,AZN,True,9,18,105.0,3,True,Binəqədi r.,40.4163330124927,49.8340144342745
1524270,93500,AZN,True,9,12,58.5,1,False,"Memar Əcəmi m.,Nəsimi r.,3-cü mikrorayon q.",40.4126589072553,49.8132911330737
1574351,265000,AZN,True,12,17,171.0,3,True,Nəsimi r.,40.3967381849414,49.8247714576416
1574350,210000,AZN,True,10,18,97.0,3,True,"Dostluq kinoteatrı,Zoopark,Bakı Slavyan Universiteti,Nəsimi r.",40.3877960223242,49.845723597716
1574349,141850,AZN,True,7,16,135.1,3,False,"Şərq bazarı,Nərimanov r.",40.3895904804502,49.8566681004316
1574347,216000,AZN,True,20,20,87.0,3,True,"Şah İsmayıl Xətai m.,Xətai r.",40.3809338121045,49.8698458514169
1574346,210000,AZN,True,6,10,110.0,4,True,"Dövlət Statistika Komitəsi,İncəsənət və Mədəniyyət Un.,Nizami m.,Yasamal r.",40.3812094032391,49.8251628685601
1574343,135000,AZN,False,2,5,85.0,4,True,"Nəriman Nərimanov m.,Nərimanov r.",40.4071567766764,49.8726189136505
1574340,245000,AZN,True,3,10,140.0,3,True,"Nizami m.,Yasamal r.",40.3788695302435,49.8269347282472
1574338,690000,AZN,True,11,28,266.0,4,True,"Şah İsmayıl Xətai m.,Xətai r.",40.3782806145554,49.8746588860552
1529895,1100000,AZN,True,14,24,267.0,4,True,"Şah İsmayıl Xətai m.,Xətai r.",40.3788801202332,49.8741984562057
1574336,141000,AZN,True,13,17,91.0,2,False,"Nəsimi bazarı,Koala parkı,Zoopark,Dostluq kinoteatrı,Nərimanov r.",40.3940784410928,49.8437711421868
1574331,80000,AZN,False,2,5,116.0,5,True,"Suraxanı r.,Zığ q.",40.3663293252265,49.9836730957032
1574329,430000,AZN,True,11,21,180.0,4,True,"Neft Akademiyası,Bakı Musiqi Akademiyası,Milli Konservatoriya,28 May m.,Nizami kinoteatrı,Sahil m.,Nəsimi r.",40.3781797060491,49.8465778169327
1574325,99000,AZN,True,11,16,59.0,2,False,"Azərbaycan turizm institutu,Nərimanov r.",40.3987989564401,49.8642371051685
1574324,126000,AZN,True,10,16,55.0,2,False,"İdman kompleksi,İzmir parkı,M.Hüseynzadə parkı,Nəsimi r.",40.3899070366836,49.8243852195435
1574323,130000,AZN,True,9,18,68.0,2,True,Nərimanov r.,40.4142294945322,49.8696894072386
1574318,80000,AZN,True,15,17,63.0,2,True,"Xətai r.,Əhmədli q.",40.3936920100429,49.9666786193848
1574317,22000,AZN,True,7,12,44.0,1,False,"Sabunçu r.,Zabrat q.",40.4880846466126,49.9592971801758
1574314,170000,AZN,False,6,6,120.0,4,True,"Həzi Aslanov m.,Xətai r.,Əhmədli q.",40.3768010253722,49.9607799050457
1515506,240000,AZN,False,4,5,90.0,3,True,"Malokan bağı,Nizami kinoteatrı,Sahil bağı,Milli Konservatoriya,Pedaqoji Universiteti,Bakı Musiqi Akademiyası,Sahil m.,Neft Akademiyası,28 May m.,Səbail r.",40.3750504397438,49.8459771835115
1574307,160000,AZN,False,1,9,78.0,3,True,"Gənclik m.,Respublika stadionu,Nərimanov r.",40.4015358908839,49.8512363433838
1574306,80000,AZN,False,7,9,60.0,2,True,"Xətai r.,Əhmədli q.",40.3674232936623,49.9617978968506
1564673,174000,AZN,True,9,15,110.0,3,False,"İnşaatçılar m.,Yasamal r.",40.3904414809571,49.8029879661622
1574300,225000,AZN,True,14,16,133.5,4,True,"Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.",40.4223335543339,49.8364387578888
1574297,128000,AZN,True,8,18,87.0,2,True,"20 Yanvar m.,Nəsimi r.,3-cü mikrorayon q.",40.4039085042473,49.8080321374512
1574296,125000,AZN,True,7,12,116.0,4,True,"Xətai r.,Əhmədli q.",40.3613911395415,49.9564244743321
1574291,125000,AZN,True,4,14,98.6,3,True,Xətai r.,40.3660090937737,49.9560864914273
1076663,78000,AZN,False,1,5,47.0,2,True,"Tibb Universiteti,Nəsimi bazarı,Nəsimi r.",40.3959353378029,49.8350457705931
1574265,107000,AZN,True,10,14,56.0,2,False,"İnşaatçılar m.,Yasamal r.,Yasamal q.",40.3895813898969,49.8032643272045
1574255,70000,AZN,True,4,5,60.0,2,True,"Həzi Aslanov m.,Xətai r.,Əhmədli q.",40.3700411614797,49.9492679031215
1574248,170000,AZN,False,2,4,85.0,3,True,"Nizami m.,Yasamal r.",40.3808737774436,49.8293825846658
1574242,120000,AZN,True,16,18,63.0,2,True,"Təhsil Nazirliyi,Nərimanov r.",40.3927956477532,49.8584351198801
1574241,126000,AZN,True,8,16,78.0,2,False,"Sevil Qazıyeva parkı,Rusiya səfirliyi,M.Hüseynzadə parkı,Park Zorge,Nəsimi r.",40.3897832968056,49.8307387990632
1511749,130000,AZN,True,1,5,71.5,2,True,"Gənclik m.,Nərimanov r.",40.4052729768886,49.8556203790374
1574233,71500,AZN,True,2,9,60.0,2,True,"Xətai r.,Əhmədli q.",40.3649109013337,49.9607250132446
1574230,395000,AZN,True,14,18,125.0,3,True,"Şah İsmayıl Xətai m.,Xətai r.",40.3790310382398,49.8755266137695
1574228,108000,AZN,True,3,14,65.0,2,False,"İnşaatçılar m.,Yasamal r.",40.3908664017551,49.8029021354737
1526956,135000,AZN,False,3,10,70.0,2,True,"Azərbaycan turizm institutu,Respublika stadionu,Gənclik m.,Nərimanov r.",40.4011665785123,49.8582006718235
1574220,130000,AZN,True,11,11,113.0,3,True,"Koala parkı,Nəsimi bazarı,Dostluq kinoteatrı,Park Zorge,Yasamal r.,Yeni Yasamal q.",40.3920121049123,49.8412317637156
1574216,450000,AZN,True,6,20,181.0,4,True,"Neftçi bazası,TQDK,Nəsimi r.",40.3995402578002,49.8380654395245
1574215,185000,AZN,False,6,7,120.0,4,True,"Şah İsmayıl Xətai m.,Xətai r.",40.3804542686461,49.8718632955224
1574212,110000,AZN,True,9,16,92.0,2,True,"Ukrayna dairəsi,Həzi Aslanov m.,Əhmədli m.,Xətai r.,Həzi Aslanov q.",40.3784955728115,49.952802851001
1561275,75000,AZN,False,2,2,40.0,2,True,"Beşmərtəbə,Mərkəzi Univermaq,Nizami m.,Nəsimi r.",40.3743919807026,49.8350872335129
1574208,85000,AZN,False,1,5,64.0,3,True,"Qara Qarayev m.,Nizami r.,8-ci kilometr q.",40.4176129896336,49.9341487884521
1574204,80000,AZN,False,9,9,85.0,3,True,"Sabunçu r.,Bakıxanov q.",40.4292446925444,49.9567343597412
1574202,445230,AZN,True,10,32,97.0,2,False,"Port Baku,Cavanşir körpüsü,Səbail r.",40.3754916069175,49.8600845581182
1574201,95000,AZN,True,12,17,60.0,2,True,"Qara Qarayev m.,Nizami r.",40.4164034171103,49.9308040255384
1574199,85000,AZN,True,16,17,70.0,1,False,"Təhsil Nazirliyi,Nərimanov r.,Böyükşor q.",40.3926792996984,49.8580469123749
1574198,130000,AZN,True,17,17,120.0,3,True,"İnşaatçılar m.,Yasamal r.,Yasamal q.",40.3892641063173,49.804033968287
1574197,840000,AZN,True,5,17,167.0,3,True,"Səməd Vurğun parkı,Port Baku,28 May m.,Səbail r.",40.3773829645513,49.8556096363224
1574195,69000,AZN,False,6,9,65.0,3,True,"Sabunçu r.,Bakıxanov q.",40.4182991217984,49.9618721008301
1560006,235000,AZN,True,13,18,100.0,3,True,"Şah İsmayıl Xətai m.,Nəsimi r.",40.382960780727,49.8638673362427
999104,370000,AZN,True,13,20,170.0,3,True,"Nizami m.,Beşmərtəbə,Yasamal r.,Yasamal q.",40.3779779619336,49.8305613897776
1560232,115000,AZN,True,5,17,47.0,1,False,"İnşaatçılar m.,Yasamal r.,Yasamal q.",40.3897452119528,49.8030477762222
1574190,510000,AZN,True,7,24,85.0,2,False,"Port Baku,Cavanşir körpüsü,Səbail r.",40.3754755318935,49.860034396179
1553115,58000,AZN,True,1,7,67.0,2,True,"Abşeron r.,Masazır q.",40.5062282657581,49.7508362062988
1565005,91200,AZN,True,4,16,57.0,2,False,"Qara Qarayev m.,Nizami r.",40.4120275827129,49.9346573940807
1574188,1000000,AZN,True,5,24,150.0,3,False,"Port Baku,Cavanşir körpüsü,Səbail r.",40.3754674629588,49.8601141881989
1574187,67000,AZN,True,1,17,98.0,2,False,"20 Yanvar m.,Yasamal r.,Yasamal q.",40.4011568451327,49.8082804736735
1574186,85000,AZN,True,14,17,62.0,2,True,"Xətai r.,Əhmədli q.",40.3693360695516,49.9612507262116
1360816,828800,AZN,True,7,9,224.0,4,True,"Qış parkı,Nizami kinoteatrı,Milli Konservatoriya,Bakı Musiqi Akademiyası,Nəsimi r.",40.3772399153706,49.838681479955
1360771,939800,AZN,True,6,9,254.0,5,True,"Qış parkı,Nizami kinoteatrı,Milli Konservatoriya,Nəsimi r.",40.3772025930775,49.8382704755237
1574181,661980,AZN,True,13,19,236.0,5,True,"Axundov bağı,İqsadiyyat Universiteti,Dövlət İdarəçilik Akademiyası,İçəri Şəhər m.,Prezident parkı,Qubernator parkı,M.Ə.Sabir parkı,Sovetski,Nərimanov heykəli,Səbail r.",40.3682209041813,49.8297468391825
1402745,353600,AZN,True,13,19,136.0,3,True,"Axundov bağı,İqsadiyyat Universiteti,Dövlət İdarəçilik Akademiyası,İçəri Şəhər m.,Qubernator parkı,Prezident parkı,M.Ə.Sabir parkı,Nərimanov heykəli,Sovetski,Səbail r.",40.367892323358,49.8299064390954
1574176,78000,AZN,True,6,17,55.0,2,True,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.406132727046,49.9523989456359
1574174,310000,AZN,True,9,16,166.0,3,True,"Azərbaycan Dillər Universiteti,Bakı Slavyan Universiteti,Sirk,28 May m.,Nəsimi r.",40.3834965021499,49.8423282035952
1571991,13000,AZN,False,1,1,16.0,1,False,"Səbail r.,Bayıl q.",40.3418785702317,49.8279065515637
1574173,148000,AZN,True,3,17,170.0,3,False,"20 Yanvar m.,Yasamal r.,Yasamal q.",40.4008430983558,49.808352384192
1574170,750000,AZN,True,7,16,230.0,4,True,"Qış parkı,Nizami kinoteatrı,Milli Konservatoriya,Nəsimi r.",40.3774835308327,49.8384312535892
1260891,62000,AZN,False,2,9,35.4,2,True,"20 Yanvar m.,Yasamal r.",40.4089892938692,49.8041578018044
1479952,315000,AZN,True,14,19,203.0,4,False,"28 May m.,Bakı Slavyan Universiteti,Nəsimi r.",40.383498960635,49.8492168380552
1574198,130000,AZN,True,17,17,120.0,3,True,"İnşaatçılar m.,Yasamal r.,Yasamal q.",40.3892641063173,49.804033968287
1574197,840000,AZN,True,5,17,167.0,3,True,"Səməd Vurğun parkı,Port Baku,28 May m.,Səbail r.",40.3773829645513,49.8556096363224
1574195,69000,AZN,False,6,9,65.0,3,True,"Sabunçu r.,Bakıxanov q.",40.4182991217984,49.9618721008301
1560006,235000,AZN,True,13,18,100.0,3,True,"Şah İsmayıl Xətai m.,Nəsimi r.",40.382960780727,49.8638673362427
999104,370000,AZN,True,13,20,170.0,3,True,"Nizami m.,Beşmərtəbə,Yasamal r.,Yasamal q.",40.3779779619336,49.8305613897776
1560232,115000,AZN,True,5,17,47.0,1,False,"İnşaatçılar m.,Yasamal r.,Yasamal q.",40.3897452119528,49.8030477762222
1574190,510000,AZN,True,7,24,85.0,2,False,"Port Baku,Cavanşir körpüsü,Səbail r.",40.3754755318935,49.860034396179
1553115,58000,AZN,True,1,7,67.0,2,True,"Abşeron r.,Masazır q.",40.5062282657581,49.7508362062988
1565005,91200,AZN,True,4,16,57.0,2,False,"Qara Qarayev m.,Nizami r.",40.4120275827129,49.9346573940807
1574188,1000000,AZN,True,5,24,150.0,3,False,"Port Baku,Cavanşir körpüsü,Səbail r.",40.3754674629588,49.8601141881989
1574187,67000,AZN,True,1,17,98.0,2,False,"20 Yanvar m.,Yasamal r.,Yasamal q.",40.4011568451327,49.8082804736735
1574186,85000,AZN,True,14,17,62.0,2,True,"Xətai r.,Əhmədli q.",40.3693360695516,49.9612507262116
1360816,828800,AZN,True,7,9,224.0,4,True,"Qış parkı,Nizami kinoteatrı,Milli Konservatoriya,Bakı Musiqi Akademiyası,Nəsimi r.",40.3772399153706,49.838681479955
1360771,939800,AZN,True,6,9,254.0,5,True,"Qış parkı,Nizami kinoteatrı,Milli Konservatoriya,Nəsimi r.",40.3772025930775,49.8382704755237
1574181,661980,AZN,True,13,19,236.0,5,True,"Axundov bağı,İqsadiyyat Universiteti,Dövlət İdarəçilik Akademiyası,İçəri Şəhər m.,Prezident parkı,Qubernator parkı,M.Ə.Sabir parkı,Sovetski,Nərimanov heykəli,Səbail r.",40.3682209041813,49.8297468391825
1402745,353600,AZN,True,13,19,136.0,3,True,"Axundov bağı,İqsadiyyat Universiteti,Dövlət İdarəçilik Akademiyası,İçəri Şəhər m.,Qubernator parkı,Prezident parkı,M.Ə.Sabir parkı,Nərimanov heykəli,Sovetski,Səbail r.",40.367892323358,49.8299064390954
1574176,78000,AZN,True,6,17,55.0,2,True,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.406132727046,49.9523989456359
1574174,310000,AZN,True,9,16,166.0,3,True,"Azərbaycan Dillər Universiteti,Bakı Slavyan Universiteti,Sirk,28 May m.,Nəsimi r.",40.3834965021499,49.8423282035952
1571991,13000,AZN,False,1,1,16.0,1,False,"Səbail r.,Bayıl q.",40.3418785702317,49.8279065515637
1574173,148000,AZN,True,3,17,170.0,3,False,"20 Yanvar m.,Yasamal r.,Yasamal q.",40.4008430983558,49.808352384192
1574170,750000,AZN,True,7,16,230.0,4,True,"Qış parkı,Nizami kinoteatrı,Milli Konservatoriya,Nəsimi r.",40.3774835308327,49.8384312535892
1260891,62000,AZN,False,2,9,35.4,2,True,"20 Yanvar m.,Yasamal r.",40.4089892938692,49.8041578018044
1479952,315000,AZN,True,14,19,203.0,4,False,"28 May m.,Bakı Slavyan Universiteti,Nəsimi r.",40.383498960635,49.8492168380552
1574141,144000,AZN,False,9,10,102.0,3,True,"Azərbaycan turizm institutu,Respublika stadionu,Gənclik m.,Nərimanov r.",40.4012212842502,49.8595785623482
1499299,550000,AZN,True,14,18,210.0,4,True,"Park Zorge,Nəsimi bazarı,Koala parkı,Nəsimi r.",40.3924973981512,49.836723381012
1573588,88500,AZN,True,3,17,65.0,1,False,"Binəqədi r.,8-ci mikrorayon q.",40.4164188449184,49.8417976424611
1573586,87000,AZN,True,1,9,65.0,3,True,"İnşaatçılar m.,Yasamal r.,Yeni Yasamal q.",40.3921042670291,49.7958583068848
1573577,110000,AZN,True,8,19,55.0,2,False,Yasamal r.,40.395344594973,49.8069013042509
1573569,125000,AZN,True,10,16,111.2,3,True,"Neftçilər m.,Nizami r.",40.4024182692037,49.9395206853753
1574198,130000,AZN,True,17,17,120.0,3,True,"İnşaatçılar m.,Yasamal r.,Yasamal q.",40.3892641063173,49.804033968287
1574197,840000,AZN,True,5,17,167.0,3,True,"Səməd Vurğun parkı,Port Baku,28 May m.,Səbail r.",40.3773829645513,49.8556096363224
1574195,69000,AZN,False,6,9,65.0,3,True,"Sabunçu r.,Bakıxanov q.",40.4182991217984,49.9618721008301
1560006,235000,AZN,True,13,18,100.0,3,True,"Şah İsmayıl Xətai m.,Nəsimi r.",40.382960780727,49.8638673362427
999104,370000,AZN,True,13,20,170.0,3,True,"Nizami m.,Beşmərtəbə,Yasamal r.,Yasamal q.",40.3779779619336,49.8305613897776
1560232,115000,AZN,True,5,17,47.0,1,False,"İnşaatçılar m.,Yasamal r.,Yasamal q.",40.3897452119528,49.8030477762222
1574190,510000,AZN,True,7,24,85.0,2,False,"Port Baku,Cavanşir körpüsü,Səbail r.",40.3754755318935,49.860034396179
1553115,58000,AZN,True,1,7,67.0,2,True,"Abşeron r.,Masazır q.",40.5062282657581,49.7508362062988
1565005,91200,AZN,True,4,16,57.0,2,False,"Qara Qarayev m.,Nizami r.",40.4120275827129,49.9346573940807
1574188,1000000,AZN,True,5,24,150.0,3,False,"Port Baku,Cavanşir körpüsü,Səbail r.",40.3754674629588,49.8601141881989
1574187,67000,AZN,True,1,17,98.0,2,False,"20 Yanvar m.,Yasamal r.,Yasamal q.",40.4011568451327,49.8082804736735
1574186,85000,AZN,True,14,17,62.0,2,True,"Xətai r.,Əhmədli q.",40.3693360695516,49.9612507262116
1360816,828800,AZN,True,7,9,224.0,4,True,"Qış parkı,Nizami kinoteatrı,Milli Konservatoriya,Bakı Musiqi Akademiyası,Nəsimi r.",40.3772399153706,49.838681479955
1360771,939800,AZN,True,6,9,254.0,5,True,"Qış parkı,Nizami kinoteatrı,Milli Konservatoriya,Nəsimi r.",40.3772025930775,49.8382704755237
1574181,661980,AZN,True,13,19,236.0,5,True,"Axundov bağı,İqsadiyyat Universiteti,Dövlət İdarəçilik Akademiyası,İçəri Şəhər m.,Prezident parkı,Qubernator parkı,M.Ə.Sabir parkı,Sovetski,Nərimanov heykəli,Səbail r.",40.3682209041813,49.8297468391825
1402745,353600,AZN,True,13,19,136.0,3,True,"Axundov bağı,İqsadiyyat Universiteti,Dövlət İdarəçilik Akademiyası,İçəri Şəhər m.,Qubernator parkı,Prezident parkı,M.Ə.Sabir parkı,Nərimanov heykəli,Sovetski,Səbail r.",40.367892323358,49.8299064390954
1574176,78000,AZN,True,6,17,55.0,2,True,"Neftçilər m.,Nizami r.,8-ci kilometr q.",40.406132727046,49.9523989456359
1574174,310000,AZN,True,9,16,166.0,3,True,"Azərbaycan Dillər Universiteti,Bakı Slavyan Universiteti,Sirk,28 May m.,Nəsimi r.",40.3834965021499,49.8423282035952
1571991,13000,AZN,False,1,1,16.0,1,False,"Səbail r.,Bayıl q.",40.3418785702317,49.8279065515637
1574173,148000,AZN,True,3,17,170.0,3,False,"20 Yanvar m.,Yasamal r.,Yasamal q.",40.4008430983558,49.808352384192
1574170,750000,AZN,True,7,16,230.0,4,True,"Qış parkı,Nizami kinoteatrı,Milli Konservatoriya,Nəsimi r.",40.3774835308327,49.8384312535892
1260891,62000,AZN,False,2,9,35.4,2,True,"20 Yanvar m.,Yasamal r.",40.4089892938692,49.8041578018044
1479952,315000,AZN,True,14,19,203.0,4,False,"28 May m.,Bakı Slavyan Universiteti,Nəsimi r.",40.383498960635,49.8492168380552
1574165,94000,AZN,True,12,18,67.8,1,False,"Nəriman Nərimanov m.,Nəriman Nərimanov parkı,Nərimanov r.",40.4029690595912,49.86906361062
1497330,520000,AZN,True,11,15,238.0,5,True,"Bakı Musiqi Akademiyası,Bakı Slavyan Universiteti,Neft Akademiyası,Azərbaycan Dillər Universiteti,28 May m.,Milli Konservatoriya,Nəsimi r.",40.3807742110569,49.844049624566
1574164,115000,AZN,False,9,9,100.0,3,True,"Elmlər Akademiyası m.,Yasamal r.",40.3781297770489,49.8115799071638
1533949,98000,AZN,False,4,5,50.0,2,True,"Elmlər Akademiyası m.,Bakı Dövlət Universiteti,Yasamal r.",40.3771318229934,49.8110483080929
1537080,243500,AZN,True,18,18,166.0,3,True,"Nəsimi bazarı,Koala parkı,Park Zorge,Nəsimi r.",40.3942392697772,49.8399290596873
1574159,360000,AZN,False,2,2,330.0,4,True,"Axundov bağı,İqsadiyyat Universiteti,Dövlət İdarəçilik Akademiyası,M.Ə.Sabir parkı,Sovetski,İçəri Şəhər m.,Mərkəzi Univermaq,Nərimanov heykəli,Prezident parkı,Səbail r.",40.3694409998815,49.8297422243043
1574158,147000,AZN,True,8,15,85.0,3,True,"Nəriman Nərimanov m.,Nərimanov r.",40.4068299938421,49.8695826530457
1499703,520000,AZN,True,11,16,240.0,4,True,"Bakı Slavyan Universiteti,Bakı Musiqi Akademiyası,Azərbaycan Dillər Universiteti,Neft Akademiyası,Milli Konservatoriya,28 May m.,Qış parkı,Sirk,Nəsimi r.",40.3808359005378,49.8438044128113
1574152,63000,AZN,False,7,9,50.0,2,True,Xətai r.,40.3610956119294,49.9623876203321
1552180,105000,AZN,False,5,5,67.0,3,True,"Ayna Sultanova heykəli,Binəqədi r.",40.4141136388831,49.846307229466
1574150,295000,AZN,False,1,2,130.0,6,True,"Sahil m.,Malokan bağı,Sahil bağı,Xalça Muzeyi,Nizami kinoteatrı,Pedaqoji Universiteti,Səbail r.",40.37172428234,49.8440265655518
1574148,120000,AZN,False,2,5,65.0,3,True,"Space TV,Texniki Universiteti,Yasamal r.",40.3665239686056,49.8185476674639
1574146,115000,AZN,True,4,17,95.0,3,True,"Həzi Aslanov m.,Xətai r.,Əhmədli q.",40.3732758898387,49.9526998438721
1574147,56500,AZN,False,2,9,42.0,2,True,Xətai r.,40.3672647579043,49.9474912840618
1574145,180000,AZN,True,5,17,100.0,2,False,Səbail r.,40.3447721992367,49.8414687517751
1574143,98000,AZN,False,3,5,83.0,3,True,"Həzi Aslanov m.,Xətai r.,Əhmədli q.",40.3693344011512,49.9480713868989
1574142,165000,AZN,True,8,17,82.0,3,True,"Yasamal bazarı,Yasamal r.",40.381157926772,49.8029879661622
1574141,144000,AZN,False,9,10,102.0,3,True,"Azərbaycan turizm institutu,Respublika stadionu,Gənclik m.,Nərimanov r.",40.4012212842502,49.8595785623482
1499299,550000,AZN,True,14,18,210.0,4,True,"Park Zorge,Nəsimi bazarı,Koala parkı,Nəsimi r.",40.3924973981512,49.836723381012
1323043,268000,AZN,True,5,16,180.0,3,True,"Tibb Universiteti,Nəsimi r.",40.395577920639,49.8334013655094
1530216,330000,AZN,True,4,16,163.0,3,True,Nəsimi r.,40.3958573392944,49.8171937465668
1574134,55000,AZN,False,1,5,50.0,2,True,"Qaradağ r.,Lökbatan q.",40.3304469442263,49.7439358571377
1539394,255000,AZN,True,16,17,163.6,3,False,"Nəriman Nərimanov m.,Nərimanov r.",40.4026014059183,49.8787410207457
1315303,250000,AZN,True,11,17,191.8,4,False,"Tibb Universiteti,Nəsimi r.",40.3925813387658,49.8290864011494
1574130,124000,AZN,True,18,18,90.0,3,True,"Nəsimi r.,4-cü mikrorayon q.",40.4204269038351,49.8095333576203
1280741,680000,AZN,True,4,4,260.0,5,False,Nərimanov r.,40.4057082007475,49.8423078448993
1567050,54500,AZN,False,4,5,32.0,1,True,"İnşaatçılar m.,Yasamal r.",40.3902927112201,49.8026561737061
1574128,75000,AZN,True,12,19,40.0,1,True,"İnşaatçılar m.,Yasamal bazarı,Yasamal r.",40.3850153335313,49.8034648034659
1567054,95000,AZN,True,5,16,58.0,2,True,"İnşaatçılar m.,Yasamal r.",40.3878592123021,49.8059491249146
1508223,170000,AZN,True,11,16,126.7,3,True,"Yasamal r.,Yasamal q.",40.3897370402882,49.7881507873536
1574126,70000,AZN,True,6,11,58.0,2,True,"Sabunçu r.,Bakıxanov q.",40.4092318106488,49.9654340744019
1574124,138000,AZN,True,6,17,130.0,3,True,"Təhsil Nazirliyi,Nərimanov r.",40.3919534834696,49.8572289949199
1574123,83000,AZN,True,9,17,67.0,2,False,"Binəqədi r.,7-ci mikrorayon q.",40.4327776119824,49.8576533511002
1574122,79000,AZN,False,2,5,54.0,3,True,"Memar Əcəmi m.,Nəsimi r.,5-ci mikrorayon q.",40.4128778125024,49.8106635469597
1574115,117000,AZN,False,1,9,87.0,3,True,"Qara Qarayev m.,Nizami r.,8-ci kilometr q.",40.4176129896336,49.9341487884521
1574113,97000,AZN,True,15,18,68.0,2,True,"Binəqədi r.,9-cu mikrorayon q.",40.4248660327922,49.8143291473389
1574105,200000,AZN,True,4,16,98.0,3,True,"Zabitlər parkı,Sirk,Azərbaycan Dillər Universiteti,Rusiya səfirliyi,Nəsimi r.",40.3858684075166,49.8377560971623
1574101,122000,AZN,False,3,4,94.0,3,True,"Sabunçu r.,Bakıxanov q.",40.4255030870593,49.9536216259003
1509107,260000,AZN,True,12,16,116.0,3,False,"Elmlər Akademiyası m.,Hüseyn Cavid parkı,Yasamal r.",40.3749805745675,49.8155288204241
1440630,115000,AZN,False,1,5,87.0,3,True,"Neftçi bazası,Nərimanov r.",40.4047041007497,49.8388190217681
1574097,322000,AZN,True,10,20,202.0,4,False,"28 May m.,Neft Akademiyası,Bakı Musiqi Akademiyası,Milli Konservatoriya,Nəsimi r.",40.380091268766,49.8482095551368
1574095,187000,AZN,True,13,17,85.0,2,False,"Elmlər Akademiyası m.,Hüseyn Cavid parkı,Yasamal r.",40.3751685187338,49.8156112941457
1574094,98000,AZN,False,1,3,50.0,2,True,"Qara Qarayev m.,Nizami r.,8-ci kilometr q.",40.4124498753423,49.9383806498947
1574089,500000,AZN,True,18,22,223.0,4,True,"Koala parkı,Dostluq kinoteatrı,Nəsimi bazarı,Park Zorge,Zoopark,Nəsimi r.",40.3915818300589,49.8416507942817
1431878,308000,AZN,True,5,20,165.0,4,True,"Şah İsmayıl Xətai m.,Xətai r.",40.3824309054561,49.8712350793457
1465843,117700,AZN,True,17,17,117.7,3,False,"Qara Qarayev m.,Nizami r.,8-ci kilometr q.",40.4184167312014,49.9327201438721
1521484,375000,AZN,False,5,7,95.0,3,False,"İçəri Şəhər m.,Qubernator parkı,Dövlət İdarəçilik Akademiyası,Prezident parkı,İqsadiyyat Universiteti,Axundov bağı,İçəri Şəhər,M.Ə.Sabir parkı,Azneft meydanı,Şəlalə parkı,Səbail r.",40.3657727063589,49.831489247623
1574086,340000,AZN,True,5,17,160.0,3,True,"Təhsil Nazirliyi,Nərimanov r.",40.3920538309697,49.8615355431118
1330940,207000,AZN,True,12,19,115.0,3,False,"İnşaatçılar m.,Yasamal r.,Yasamal q.",40.3946332601073,49.8065083718958
1574082,520000,AZN,True,8,14,263.0,5,True,"Park Zorge,Rusiya səfirliyi,Koala parkı,Dostluq kinoteatrı,Sevil Qazıyeva parkı,Nəsimi r.",40.3886068249283,49.8370380926633
1540685,147000,AZN,True,12,16,95.0,3,False,"Binəqədi r.,9-cu mikrorayon q.",40.4165926141825,49.8054224055947
1496678,210000,AZN,True,12,25,176.0,4,False,"Yasamal r.,Yasamal q.",40.3883641865649,49.8148548603058
1574080,325000,AZN,True,11,16,202.0,4,True,"Zabitlər parkı,Sirk,Rusiya səfirliyi,Azərbaycan Dillər Universiteti,Nəsimi r.",40.3856771796479,49.8373599435061
1574079,122000,AZN,True,4,17,101.0,2,False,"Bakı Asiya Universiteti,Nəsimi r.",40.398823318796,49.8179984092712
1574077,510000,AZN,True,8,18,230.0,4,True,"Rəssamlıq Akademiyası,Nərimanov r.",40.3958238470211,49.8679929940434
1574074,520000,AZN,True,11,17,350.0,7,True,"28 May m.,Neft Akademiyası,Bakı Musiqi Akademiyası,Səməd Vurğun parkı,Milli Konservatoriya,Nəsimi r.",40.3800069436329,49.8483484576095
1548850,73000,AZN,True,14,16,66.0,2,False,"Koala parkı,Nəsimi bazarı,Dostluq kinoteatrı,Zoopark,Nərimanov r.",40.3925480344033,49.8419666290284
1574072,190000,AZN,True,3,16,100.0,3,True,"Yasamal bazarı,Yasamal r.",40.3804546316827,49.8084865432867
